        tBodyAcc-mean-X   tBodyAcc-mean-Y   tBodyAcc-mean-Z   tBodyAcc-std-X   tBodyAcc-std-Y   tBodyAcc-std-Z   tGravityAcc-mean-X
88           -2.377517e-01         1.214279e-01        -0.5457356200       -0.293153600      -0.1869785800      -0.2853515900
89           -1.812437e-01        -2.118834e-02        -0.5346171900       -0.378328810      -0.2457801000      -0.2874022600
90           -1.016039e-01         1.605121e-02        -0.5865656400       -0.397886910      -0.0408892700      -0.2500356200
91           -1.530197e-01         1.786551e-01        -0.5286219400       -0.404898700      -0.0648431130      -0.2756990000
92           -1.597143e-01         2.604831e-01        -0.4814969700       -0.360944860      -0.0285979780      -0.1912195200
93           -1.143803e-01         2.847273e-01        -0.5027153300       -0.387269290      -0.1205568000      -0.1875851300
94           -3.808274e-02         9.934172e-02        -0.5375414300       -0.365931600      -0.1528546400      -0.1636196600
95            4.403899e-02         3.795258e-02        -0.5319877000       -0.292596370      -0.1027893900      -0.2423774400
96           -2.183220e-02         2.643992e-02        -0.5351011800       -0.264767500      -0.0068208833      -0.1707880200
97           -4.367751e-02         8.285300e-02        -0.5580527700       -0.336392640       0.0628687030      -0.1293416100
98           -1.934965e-01         1.215315e-01        -0.5387223200       -0.396207950      -0.0473671010      -0.1589253600
99           -1.298122e-01         7.864737e-02        -0.5752319500       -0.264663650      -0.0222276440      -0.1768720700
100          -5.814630e-02         6.863372e-02        -0.6325469400       -0.445973230      -0.1373969900      -0.1688270600
101          -1.095680e-01         2.876045e-02        -0.6414839600       -0.379001200      -0.0685709360      -0.2974081500
102          -1.288459e-01         2.820287e-01        -0.5352806900       -0.320074850       0.0863561170      -0.1695747600
103          -1.887704e-01         2.341806e-01        -0.5393586400       -0.180303780       0.0477743900      -0.2787935800
104          -1.317640e-01         3.458843e-01        -0.4913270500       -0.232487930      -0.0018716628      -0.3478373600
105          -1.910709e-01         1.643278e-01        -0.5624840000       -0.311638700      -0.0490739850      -0.3125476900
106          -1.696792e-01        -4.963155e-02        -0.6507263200       -0.396368990      -0.1629344100      -0.3374585600
107          -5.727187e-02         1.299469e-01        -0.5531650400       -0.373377780      -0.1297448500      -0.2352859600
108          -1.274032e-01         2.960122e-01        -0.5289390800       -0.416223490      -0.0965239570      -0.2269350200
109          -1.798767e-01         2.186292e-01        -0.5417653300       -0.267045990      -0.0994878380      -0.2763710000
110          -2.001940e-01         1.989837e-01        -0.5948331900       -0.340663040      -0.0181040250      -0.2163639600
111          -1.478877e-01         9.721528e-02        -0.6155934300       -0.321722800      -0.0783711850      -0.2429021500
112          -1.447171e-01         3.315986e-01        -0.4320881800       -0.248403870      -0.0645415370      -0.2859421600
113          -1.565637e-01         3.409108e-02        -0.6138632800       -0.344640970      -0.1800218700      -0.3222805500
114          -1.378537e-01        -3.842865e-02        -0.6148439800       -0.341508180      -0.0769871510      -0.3376096500
115          -1.559378e-01         5.789519e-02        -0.5971239400       -0.296261030      -0.0677814900      -0.3392187800
116          -1.484746e-01         1.140051e-01        -0.5878103900       -0.291928080      -0.0770959110      -0.2826882400
117          -8.519812e-02         1.928993e-01        -0.5704207700       -0.276327830      -0.1104328600      -0.2087999400
118          -8.244378e-02         8.405609e-02        -0.6224332200       -0.394274250      -0.1859568000      -0.2727695200
119          -3.637322e-01        -5.224300e-02        -0.6221086800       -0.357038950      -0.1701583400      -0.3068115100
120          -2.152356e-01        -1.264223e-01        -0.6341724400       -0.464274560      -0.1721793900      -0.2986077300
121          -2.029946e-01        -1.054407e-01        -0.6414976300       -0.420047540      -0.2218170500      -0.2118129900
122          -3.712347e-01         1.766062e-02        -0.6002393900       -0.299825550      -0.1234974000      -0.1858250000
123          -2.087516e-01         4.070382e-02        -0.5939434400       -0.193809940      -0.1014036800      -0.0966597760
124          -1.871550e-01         3.328069e-02        -0.5691563100       -0.209155830      -0.1353651400      -0.1723906500
125          -2.552720e-01         5.555657e-02        -0.6195751000       -0.404712890      -0.0818764840      -0.2534509800
126          -2.557140e-01        -2.574517e-01        -0.6224344000       -0.527837910      -0.3478188800      -0.1908640500
127          -1.328859e-01        -1.954035e-01        -0.5202520700       -0.618679650      -0.0777440720      -0.2703461200
128          -1.600961e-01        -9.863022e-02        -0.4747323700       -0.268212290       0.0369995700      -0.1342421800
129          -2.038042e-01         3.829822e-03        -0.4465909900       -0.235849160      -0.0923144720      -0.1315063300
130          -9.107398e-02        -6.766941e-02        -0.3583787500       -0.437584180      -0.2036817900      -0.1379991000
131          -2.595161e-02         1.312094e-02        -0.2607808600       -0.255524770      -0.0810135330       0.0783565840
132          -1.073262e-01        -8.692938e-02        -0.2383813300       -0.166862240      -0.0152337400       0.0408560960
133          -2.245347e-01        -1.494294e-01        -0.3907559500       -0.622798310      -0.2204257300      -0.1086966900
134          -2.304645e-01        -1.462860e-01        -0.4397876800       -0.606352860      -0.1234657500      -0.1607428700
135          -2.096851e-02        -9.542749e-02        -0.2078694100       -0.424289070       0.1735331500      -0.0354269480
136           1.557502e-02        -9.984342e-02        -0.2034166600       -0.515325710       0.1040610600      -0.0090591332
137           8.710569e-03         1.268522e-01        -0.3315522600       -0.307355290       0.1837160300       0.0901706150
138          -1.582521e-01         6.427988e-02        -0.3689510700       -0.173931640       0.1249653700       0.3040526000
139          -1.042498e-01        -2.307830e-01        -0.3861903200       -0.181916700       0.1740846900       0.2610119500
140          -6.964650e-02        -9.368503e-02        -0.4468026500       -0.224261770       0.1373609600      -0.0589665680
141          -1.480726e-02        -1.998406e-01        -0.3647145400        0.078521558       0.0389509910      -0.1309265400
142           2.216887e-02        -3.546059e-01        -0.2876551400       -0.574537050      -0.0925191650      -0.0978365020
143          -7.276303e-02        -1.321673e-01        -0.5170762100       -0.491351530      -0.1154525400      -0.0646569010
144          -7.856774e-02        -1.613356e-01        -0.5557825600       -0.375032870      -0.1127895000      -0.0553812830
145          -7.133277e-02         5.463417e-02        -0.3751520700       -0.184705900      -0.0450684660       0.1967160600
146           5.344239e-03         1.064062e-01        -0.3805907200        0.007844835       0.1774687000       0.0267349350
147          -1.902217e-01        -2.345853e-01        -0.5225238800       -0.147471320      -0.0455125170      -0.0065478725
148          -1.305180e-01        -3.424485e-01        -0.4924066800       -0.216794140      -0.1362923000      -0.1464930000
149          -1.498998e-01        -3.404766e-01        -0.4337174600       -0.412968180      -0.0845085670      -0.1573091600
        fBodyGyro-std-X   fBodyGyro-std-Y   fBodyGyro-std-Z   fBodyAccMag-mean   fBodyAccMag-std   fBodyAccJerkMag-mean
1         -0.9850326400     -0.9738860700      -0.994034930      -9.521547e-01     -0.9561339700          -0.9937256500
2         -0.9849043400     -0.9871680700      -0.989784680      -9.808566e-01     -0.9758657600          -0.9903354900
3         -0.9766422400     -0.9933989500      -0.987328210      -9.877948e-01     -0.9890154800          -0.9892800700
4         -0.9928103600     -0.9916460500      -0.988677640      -9.875187e-01     -0.9867419600          -0.9927689200
5         -0.9859818200     -0.9919558200      -0.987944330      -9.935909e-01     -0.9900634600          -0.9955228100
6         -0.9852870700     -0.9916595300      -0.985366100      -9.948360e-01     -0.9952833000          -0.9947329200
7         -0.9887881400     -0.9884058300      -0.981147100      -9.821347e-01     -0.9847729500          -0.9878858000
8         -0.9896004100     -0.9859172000      -0.979681020      -9.821841e-01     -0.9751195000          -0.9898514400
9         -0.9913759100     -0.9935159500      -0.989628790      -9.831308e-01     -0.9766829000          -0.9920726300
10        -0.9858691300     -0.9868624000      -0.983787630      -9.849940e-01     -0.9890231300          -0.9823168300
11        -0.9854689000     -0.9884639500      -0.983948870      -9.856966e-01     -0.9871887100          -0.9847630400
12        -0.9946152600     -0.9950950400      -0.996372390      -9.951378e-01     -0.9967139500          -0.9947293600
13        -0.9956848100     -0.9964621100      -0.995893080      -9.959537e-01     -0.9967879200          -0.9968188700
14        -0.9980649900     -0.9976489200      -0.996603070      -9.977573e-01     -0.9984811800          -0.9955333500
15        -0.9790666500     -0.9374119200      -0.919912140      -9.038385e-01     -0.8362531700          -0.9890260800
16        -0.9882448500     -0.9624744400      -0.935445170      -9.913677e-01     -0.9860828800          -0.9968150100
17        -0.9886991500     -0.9800286500      -0.976552130      -9.927316e-01     -0.9901117400          -0.9988526400
18        -0.9892139200     -0.9887699000      -0.983370780      -9.934335e-01     -0.9923061900          -0.9963500400
19        -0.9914697900     -0.9974913300      -0.996130080      -9.970439e-01     -0.9973144900          -0.9967406500
20        -0.9960620800     -0.9970342200      -0.995025120      -9.998928e-01     -0.9972746400          -0.9994794600
21        -0.9976515100     -0.9979948800      -0.998893100      -9.972525e-01     -0.9981925600          -0.9983235900
22        -0.9979797900     -0.9987425300      -0.998506360      -9.967107e-01     -0.9978171500          -0.9944959900
23        -0.9984090400     -0.9973201000      -0.995294350      -9.959630e-01     -0.9981910000          -0.9925849900
24        -0.9985502000     -0.9983086200      -0.997147650      -9.950842e-01     -0.9975563000          -0.9942914600
25        -0.9965608900     -0.9976868000      -0.994770650      -9.942786e-01     -0.9953714800          -0.9944481500
26        -0.9937271600     -0.9974327000      -0.996267380      -9.936392e-01     -0.9950051800          -0.9943982400
27        -0.9950426500     -0.9975273200      -0.997748390      -9.963861e-01     -0.9986409700          -0.9932275400
28        -0.9751315800     -0.9744767800      -0.931232090      -4.466299e-01     -0.1994164500          -0.9756585700
29        -0.9942731400     -0.9729742600      -0.968801510      -9.536266e-01     -0.9309633900          -0.9947697400
30        -0.9956847600     -0.9754856800      -0.968423150      -9.767069e-01     -0.9712139000          -0.9939852700
31        -0.7300342500     -0.4129179100      -0.583906650      -6.126485e-01     -0.5338687200          -0.8603214700
32        -0.7128152500     -0.4015781300      -0.508846390      -6.821937e-01     -0.4881476000          -0.8513178800
33        -0.9392017800     -0.8870231700      -0.728905220      -6.918585e-01     -0.4781140400          -0.9137797700
34        -0.9969937800     -0.9815738200      -0.978325390      -9.054959e-01     -0.9026260300          -0.9903363600
35        -0.9980888700     -0.9900675700      -0.977685070      -9.686157e-01     -0.9560086600          -0.9955476200
36        -0.9965872300     -0.9948599300      -0.987906540      -9.968381e-01     -0.9942826700          -0.9977862900
37        -0.9992056600     -0.9928408000      -0.991614870      -9.983550e-01     -0.9991436900          -0.9977921400
38        -0.9984231800     -0.9940207800      -0.996848850      -9.964263e-01     -0.9947334400          -0.9976032300
39        -0.9533301400     -0.9698923100      -0.852979340      -9.452631e-01     -0.9536265900          -0.9795682000
40        -0.9467814900     -0.9883859300      -0.850704350      -9.685818e-01     -0.9448838500          -0.9926380600
41        -0.9630517400     -0.9872227900      -0.906548050      -9.959717e-01     -0.9953868200          -0.9945449500
42        -0.9834487900     -0.9934553000      -0.976055650      -9.936202e-01     -0.9940982800          -0.9923338000
43        -0.9945804900     -0.9946084400      -0.982467710      -9.931391e-01     -0.9927144400          -0.9934120500
44        -0.9989464500     -0.9955814500      -0.986670520      -9.933422e-01     -0.9932659100          -0.9937794400
45        -0.9973594900     -0.9944559700      -0.985097810      -9.947251e-01     -0.9934915400          -0.9954881100
46        -0.9987577300     -0.9944626100      -0.988727470      -9.981292e-01     -0.9968138600          -0.9975256600
47        -0.9991556200     -0.9950950200      -0.988437700      -9.976015e-01     -0.9983875700          -0.9977927400
48        -0.9986269000     -0.9944880700      -0.992807050      -9.955177e-01     -0.9971598000          -0.9965707000
49        -0.9988647300     -0.9956422100      -0.989742770      -9.949090e-01     -0.9947868800          -0.9941211100
50        -0.9985169100     -0.9951249500      -0.989312660      -9.963488e-01     -0.9936561500          -0.9960258900
51        -0.9987029800     -0.9927475800      -0.988930740      -9.959339e-01     -0.9947348600          -0.9957356300
52        -0.9562643700     -0.9342784200      -0.821684220      -8.751096e-01     -0.8361963100          -0.9102897200
53        -0.9811449500     -0.9919288300      -0.899971360      -9.821810e-01     -0.9784844500          -0.9925130400
54        -0.9904896800     -0.9956296000      -0.950584380      -9.950606e-01     -0.9967772200          -0.9945059400
55        -0.9960867400     -0.9938214800      -0.989463840      -9.983908e-01     -0.9984494200          -0.9962083200
56        -0.9993898000     -0.9946098400      -0.994728310      -9.977332e-01     -0.9982829500          -0.9969963400
57        -0.9993353300     -0.9939174900      -0.995820280      -9.948534e-01     -0.9965088700          -0.9929766500
58        -0.9991101000     -0.9936381100      -0.985899170      -9.960368e-01     -0.9962993300          -0.9931511200
59        -0.9993512300     -0.9928788400      -0.995056900      -9.939038e-01     -0.9953350400          -0.9939984600
60        -0.9992064600     -0.9948336200      -0.993804080      -9.933471e-01     -0.9943523800          -0.9942241500
61        -0.9995902000     -0.9950006000      -0.994889860      -9.938069e-01     -0.9974517700          -0.9957483700
62        -0.9991186800     -0.9944390800      -0.995282880      -9.962965e-01     -0.9972967500          -0.9963090200
63        -0.9987666300     -0.9942852500      -0.994491320      -9.981129e-01     -0.9986522000          -0.9958311000
64        -0.9989839700     -0.9933794800      -0.993314860      -9.983104e-01     -0.9986394700          -0.9927611800
65        -0.8872019300     -0.9160530200      -0.881653960      -4.778635e-01     -0.4757619600          -0.8648840100
66        -0.9453976700     -0.9789258900      -0.869936720      -9.674093e-01     -0.9147996700          -0.9821407400
67        -0.4413071900     -0.7706173200      -0.587152000      -4.052617e-01      0.0856789630          -0.7261904100
68        -0.4051347700     -0.7152661100      -0.621558440      -5.020218e-01     -0.1110804200          -0.7254608100
69        -0.8197117900     -0.9220347700      -0.942467880      -7.923227e-01     -0.8037515500          -0.9445135000
70        -0.7370362300     -0.7765645400      -0.654284010      -7.163975e-01     -0.7369023100          -0.8343544600
71        -0.1137502600     -0.6772265700      -0.623037290      -9.182126e-02      0.2806965700          -0.3584824900
72        -0.2189975700     -0.7233462200      -0.783869110      -2.207850e-01     -0.1027802200          -0.3317560900
73        -0.7243413900     -0.8578010100      -0.884649730      -4.985678e-01     -0.0268123890          -0.8718860600
74        -0.9445760200     -0.9852699800      -0.965203780      -7.814290e-01     -0.7715688800          -0.9782315500
75        -0.9517317500     -0.9894551300      -0.970497470      -9.453723e-01     -0.9112737300          -0.9806597100
76        -0.9621221000     -0.9926207600      -0.981912000      -9.918611e-01     -0.9894907000          -0.9965678500
77        -0.9826452300     -0.9956092400      -0.991505630      -9.933002e-01     -0.9915113200          -0.9952773400
78        -0.9927388800     -0.9971838900      -0.995550460      -9.944543e-01     -0.9956709700          -0.9939193600
79        -0.3680771500     -0.1150472600      -0.565310900      -1.668108e-01     -0.3995829500          -0.1540448100
80        -0.4613169000     -0.0098376617      -0.489855020      -7.927762e-02     -0.4230300300          -0.1784455700
81        -0.4863058800      0.0097268728      -0.469356720      -1.563126e-01     -0.4368583400          -0.1494380100
82        -0.4234905000      0.0446522220      -0.376565080      -1.043769e-01     -0.3762152700          -0.1322221500
83        -0.4223431000      0.1760162400      -0.388597100      -1.231953e-01     -0.3878596300          -0.1160874700
84        -0.5629957500      0.0555120570      -0.442880230      -2.000250e-01     -0.3781721600          -0.1590209800
85        -0.5389114200     -0.0820398920      -0.400138720      -1.484722e-01     -0.4061022700          -0.1354393600
86        -0.5206220100     -0.0411511700      -0.388547640      -1.108269e-01     -0.4275709300          -0.0880761960
87        -0.5085896100     -0.1219405900      -0.510410890      -2.587172e-01     -0.4637553800          -0.2159034600
88        -0.5234188900     -0.0393318060      -0.468598710      -1.632239e-01     -0.4083458500          -0.0830128950
89        -0.5532784500     -0.0245825460      -0.430390890      -2.222774e-01     -0.3954854100          -0.1371125100
90        -0.5221076200     -0.0868096500      -0.401619700      -1.516771e-01     -0.4324654000          -0.1194483500
91        -0.4510237700      0.0832561560      -0.383660330      -1.509758e-01     -0.3721460600          -0.1525068000
92        -0.4912564700      0.0646270210      -0.437963080      -7.513048e-02     -0.3168972300          -0.1027928000
93        -0.5541103600     -0.0159705500      -0.382605350      -5.913920e-02     -0.3464100000          -0.0370765830
94        -0.5063008000      0.0352074780      -0.365809190      -1.298766e-01     -0.4045168400          -0.0333848880
95        -0.4598507600      0.0327080550      -0.394038830      -1.153353e-01     -0.3883163200          -0.0360355590
96        -0.4721050400     -0.0240133130      -0.402073360      -1.149254e-01     -0.3889561400          -0.1173148400
97        -0.4841966400      0.0365674260      -0.387781650      -1.438275e-01     -0.4183002700          -0.1316562700
98        -0.5388962100      0.0457525120      -0.417029660      -1.971159e-01     -0.4222596800          -0.1675122900
99        -0.5173006100      0.0540909360      -0.364880070      -2.293362e-02     -0.4513024800          -0.0640239160
100       -0.4977263000      0.0359861300      -0.427051940      -3.944066e-02     -0.4043243600          -0.0249793460
101       -0.5342366200     -0.0941856590      -0.444031620      -1.417754e-01     -0.4208655800          -0.0141906130
102       -0.5168971700     -0.0098015489      -0.414850240      -4.658811e-02     -0.3675769500           0.1490279600
103       -0.5375258200      0.0533849410      -0.372684980      -6.555573e-02     -0.3119258100           0.1115971800
104       -0.5280809200      0.1042656200      -0.408809470      -2.528951e-03     -0.3322636100           0.0371966420
105       -0.5694185100      0.0365214280      -0.445389800      -5.534799e-02     -0.3519805300          -0.0703661650
106       -0.5951101900     -0.0281777810      -0.459760810      -1.667519e-01     -0.3804831200          -0.1654315900
107       -0.5505884000      0.0488232440      -0.438823300      -5.278797e-02     -0.3571392900          -0.0063057010
108       -0.5043756100      0.0691271800      -0.410034260      -6.878115e-02     -0.3876761000          -0.0187398390
109       -0.5171677900      0.0685411570      -0.399298440      -2.043579e-01     -0.4076229600          -0.0664820750
110       -0.4850353400      0.0694684590      -0.404669470      -1.718352e-01     -0.4130548700          -0.0764688040
111       -0.5325706900      0.0550811440      -0.391837660      -2.059628e-01     -0.3968838300          -0.1705055500
112       -0.4905665100      0.0161324580      -0.379312180       1.103919e-02     -0.2752978200           0.0073370091
113       -0.4884017800     -0.0013658214      -0.390763270      -1.169777e-01     -0.4379099400          -0.1116262500
114       -0.5181957400     -0.0473026960      -0.319875560      -1.929504e-01     -0.4454866600          -0.1655049600
115       -0.4958600900      0.0321706810      -0.380900610      -1.571982e-01     -0.3905272700          -0.1965431900
116       -0.4941645400      0.0031712299      -0.431061510      -8.501545e-02     -0.3998702700          -0.0865413320
117       -0.5671525600     -0.0615819400      -0.394356310      -1.801569e-01     -0.4065271300          -0.0521962410
118       -0.5562014100     -0.0809035780      -0.405348240      -1.910831e-01     -0.4561194300          -0.1076835500
119       -0.5606403100     -0.0874820070      -0.424696750      -2.392609e-01     -0.4696357400          -0.2031898000
120       -0.5946849500     -0.0613252200      -0.432058800      -2.406621e-01     -0.4554162600          -0.2158681000
121       -0.5861462100     -0.0878168120      -0.475948160      -2.112656e-01     -0.4618652600          -0.2519617500
122       -0.5362685400     -0.1158682200      -0.371344060      -2.210019e-01     -0.4764770500          -0.2181647000
123       -0.4683791600     -0.0385520020      -0.329397610      -2.008611e-01     -0.4164330700          -0.1838019000
124       -0.4640722600      0.0138998310      -0.405783080      -1.877613e-01     -0.4086599400          -0.2651515200
125       -0.5485360300     -0.0618579290      -0.421816470      -2.493785e-01     -0.4451962600          -0.2047279600
126       -0.7281128200     -0.3257916300      -0.442098440      -1.470776e-01     -0.3383199300          -0.1148994600
127       -0.7619429200     -0.2211540900      -0.383495670      -5.380708e-02     -0.2920717000          -0.0862514330
128       -0.3732037200     -0.2306255700      -0.369055260      -2.676366e-02     -0.2070011200          -0.0522878460
129       -0.2740323000     -0.2352559800      -0.348253610       1.385776e-01     -0.2225121000          -0.0687190100
130       -0.5761762900     -0.2206593500      -0.256537790       2.484473e-01     -0.0383047290           0.0281283410
131       -0.2462969900     -0.0982033890      -0.186272120       2.686104e-01     -0.0340394180           0.1558316200
132       -0.1524115200     -0.1101921000      -0.230513500       1.578656e-01     -0.1861726700           0.1285087000
133       -0.7708485600     -0.2691507200      -0.277004530       1.073400e-02     -0.3070355400          -0.0068252185
134       -0.7953377500     -0.3439854000      -0.335501620      -5.436474e-02     -0.3240589400          -0.0603602870
135       -0.6994863700     -0.1510891500      -0.182262590       3.774323e-01     -0.0329662770           0.3516744000
136       -0.7135086100     -0.1361904200      -0.212872910       2.758551e-01     -0.1063386200           0.2116211300
137       -0.3287068800     -0.0779706010      -0.196588150       2.745672e-01     -0.1449228100           0.2369813600
138       -0.0774808030     -0.0078247012      -0.040193223       2.713241e-01     -0.1707831900           0.1468666700
139       -0.4204670100     -0.0169451890      -0.034028407       7.817413e-03     -0.1420101200          -0.0684290840
140       -0.2451209500     -0.0305414830      -0.246187050       1.566900e-01     -0.3263463600          -0.0187841590
141       -0.3805295900     -0.2256835600      -0.247949230       1.919883e-01     -0.1677850800           0.1018357600
142       -0.7604906500     -0.1762261500      -0.150848010       1.131880e-01     -0.0277371090           0.0075552020
143       -0.6946363100     -0.1801740600      -0.267249650       4.816110e-02     -0.2221520700          -0.1178834000
144       -0.6775690600     -0.1693570100      -0.280874920       5.386065e-02     -0.2797416500          -0.0997039660
145       -0.3363289400     -0.1149350200      -0.228269330      -5.300971e-03     -0.3215747500           0.0081418252
146       -0.0992331560     -0.0662977180      -0.201021450       8.374191e-02     -0.1307005700           0.0232699530
147       -0.2438714000     -0.1459512400      -0.269094760       7.651710e-02      0.0173679810          -0.1164649600
148       -0.2777825500     -0.1276993900      -0.268877910       1.876667e-03     -0.2409307300          -0.1885299800
149       -0.6645957100     -0.1688089400      -0.363162550      -3.954915e-02     -0.3904685200          -0.1595431100
        fBodyAccJerkMag-std   fBodyGyroMag-mean   fBodyGyroMag-std   fBodyGyroJerkMag-mean   fBodyGyroJerkMag-std             activity
1             -9.937550e-01       -0.9801348500      -0.9613094400           -0.9919904400          -0.9906974600             STANDING
2             -9.919603e-01       -0.9882955500      -0.9833219200           -0.9958538600          -0.9963994700             STANDING
3             -9.908667e-01       -0.9892547700      -0.9860277200           -0.9950305000          -0.9951273900             STANDING
4             -9.916998e-01       -0.9894128000      -0.9878357500           -0.9952207100          -0.9952369300             STANDING
5             -9.943890e-01       -0.9914330300      -0.9890593500           -0.9950927800          -0.9954648300             STANDING
6             -9.951562e-01       -0.9905000200      -0.9858609400           -0.9951433100          -0.9952387000             STANDING
7             -9.905461e-01       -0.9882692000      -0.9845685400           -0.9956414800          -0.9946390900             STANDING
8             -9.897903e-01       -0.9894306100      -0.9870648400           -0.9956291200          -0.9945068400             STANDING
9             -9.928901e-01       -0.9916292800      -0.9917586600           -0.9952603700          -0.9960072100             STANDING
10            -9.840570e-01       -0.9847879300      -0.9803877900           -0.9909812100          -0.9905994100             STANDING
11            -9.866171e-01       -0.9834583600      -0.9811783900           -0.9913142800          -0.9892975000             STANDING
12            -9.948017e-01       -0.9965033300      -0.9955225600           -0.9976522500          -0.9978750700             STANDING
13            -9.963167e-01       -0.9979069300      -0.9972502600           -0.9990467100          -0.9990591700             STANDING
14            -9.954510e-01       -0.9985638500      -0.9984292900           -0.9990280000          -0.9990544300             STANDING
15            -9.878048e-01       -0.9110407400      -0.8844731400           -0.9902419400          -0.9892771900             STANDING
16            -9.975785e-01       -0.9564022700      -0.9176798800           -0.9976040000          -0.9988352700             STANDING
17            -9.977410e-01       -0.9865698700      -0.9816707000           -0.9973324500          -0.9984604000             STANDING
18            -9.960991e-01       -0.9924418100      -0.9879199400           -0.9975926500          -0.9976185100             STANDING
19            -9.970454e-01       -0.9956098000      -0.9934856900           -0.9985048300          -0.9981970400             STANDING
20            -9.995820e-01       -0.9972037800      -0.9945369500           -0.9995724400          -0.9995602900             STANDING
21            -9.950930e-01       -0.9988685000      -0.9992208700           -0.9990467600          -0.9991525400             STANDING
22            -9.927870e-01       -0.9985253800      -0.9985004600           -0.9984241500          -0.9988862500             STANDING
23            -9.918165e-01       -0.9982446100      -0.9979302400           -0.9989656600          -0.9985402000             STANDING
24            -9.927695e-01       -0.9980366200      -0.9977049000           -0.9987264600          -0.9990231000             STANDING
25            -9.952062e-01       -0.9972168900      -0.9978228800           -0.9987361500          -0.9988674500             STANDING
26            -9.942694e-01       -0.9967453200      -0.9961960300           -0.9983846300          -0.9990075200             STANDING
27            -9.955524e-01       -0.9966080700      -0.9957037600           -0.9979692700          -0.9986592900             STANDING
28            -9.642984e-01       -0.9750698700      -0.9711244200           -0.9833172400          -0.9772135000              SITTING
29            -9.927869e-01       -0.9697062300      -0.9505833900           -0.9985897600          -0.9987668800              SITTING
30            -9.940746e-01       -0.9697202100      -0.9524500500           -0.9989731500          -0.9993255100              SITTING
31            -7.692716e-01       -0.6043353300      -0.2204640400           -0.8708643700          -0.8021690500              SITTING
32            -8.228838e-01       -0.6516307200      -0.3117463000           -0.8723835700          -0.8374704500              SITTING
33            -9.056687e-01       -0.8572255600      -0.8136961500           -0.9476176100          -0.9496143400              SITTING
34            -9.878266e-01       -0.9691052300      -0.9711563700           -0.9895655700          -0.9891824200              SITTING
35            -9.951707e-01       -0.9847567300      -0.9733614000           -0.9958058000          -0.9954641000              SITTING
36            -9.965820e-01       -0.9915370000      -0.9859304400           -0.9960850200          -0.9955457300              SITTING
37            -9.958110e-01       -0.9941083800      -0.9944257300           -0.9960317400          -0.9958009700              SITTING
38            -9.963238e-01       -0.9958239100      -0.9973349900           -0.9959691400          -0.9963676600              SITTING
39            -9.779011e-01       -0.8899303800      -0.8329214900           -0.9936382000          -0.9934694400              SITTING
40            -9.909854e-01       -0.8777428400      -0.8266695300           -0.9956181200          -0.9955675000              SITTING
41            -9.948910e-01       -0.9301701700      -0.8886205500           -0.9966591500          -0.9964210100              SITTING
42            -9.933860e-01       -0.9861539500      -0.9746461600           -0.9958948200          -0.9956589200              SITTING
43            -9.921535e-01       -0.9919226200      -0.9848309800           -0.9967572500          -0.9972592200              SITTING
44            -9.953472e-01       -0.9946830200      -0.9876524000           -0.9984012500          -0.9982255300              SITTING
45            -9.956572e-01       -0.9926304300      -0.9900564000           -0.9976428100          -0.9971779400              SITTING
46            -9.964798e-01       -0.9959413800      -0.9944450300           -0.9970746700          -0.9970820500              SITTING
47            -9.975411e-01       -0.9960315400      -0.9940548800           -0.9981109900          -0.9978486200              SITTING
48            -9.939603e-01       -0.9970237800      -0.9965466100           -0.9982352900          -0.9979630900              SITTING
49            -9.905923e-01       -0.9964492400      -0.9967982300           -0.9979604800          -0.9976711200              SITTING
50            -9.928462e-01       -0.9957281300      -0.9960569900           -0.9976528700          -0.9975475200              SITTING
51            -9.955062e-01       -0.9944250200      -0.9950137000           -0.9973021300          -0.9959438300              SITTING
52            -8.914699e-01       -0.8759977400      -0.8062476500           -0.9524838000          -0.9305439800               LAYING
53            -9.929612e-01       -0.9324913500      -0.8957466900           -0.9985371600          -0.9985562800               LAYING
54            -9.935549e-01       -0.9846662300      -0.9705476500           -0.9983322000          -0.9983417500               LAYING
55            -9.933149e-01       -0.9960271500      -0.9920600000           -0.9985448400          -0.9986933500               LAYING
56            -9.926728e-01       -0.9963312500      -0.9938578600           -0.9988506300          -0.9993605200               LAYING
57            -9.920904e-01       -0.9969887100      -0.9960884100           -0.9991168600          -0.9989475500               LAYING
58            -9.921846e-01       -0.9959991800      -0.9933378600           -0.9985907200          -0.9987038700               LAYING
59            -9.940456e-01       -0.9978925600      -0.9978802000           -0.9987118600          -0.9983328300               LAYING
60            -9.928878e-01       -0.9982851200      -0.9980319500           -0.9992993400          -0.9990987700               LAYING
61            -9.941316e-01       -0.9986115400      -0.9985862200           -0.9990275800          -0.9992845500               LAYING
62            -9.943991e-01       -0.9991425900      -0.9990069000           -0.9985996200          -0.9984584600               LAYING
63            -9.967337e-01       -0.9982031100      -0.9980448300           -0.9984886900          -0.9985339100               LAYING
64            -9.960670e-01       -0.9976872200      -0.9970883800           -0.9987041100          -0.9984043600               LAYING
65            -8.662815e-01       -0.8778592600      -0.7895607400           -0.9318824700          -0.9099476600               LAYING
66            -9.757274e-01       -0.9019439800      -0.8382392300           -0.9875508200          -0.9872632000               LAYING
67            -5.924830e-01       -0.4498132100      -0.2035908100           -0.7667261500          -0.6413966400               LAYING
68            -6.426770e-01       -0.4585763800      -0.2351279000           -0.7619606500          -0.6852249600               LAYING
